代码	名称	公告时间	类型	公告内容
200570	苏常柴Ｂ	2024-10-15	业绩预告	预计2024年1-9月业绩预减，归属净利润约4000万元至5000万元，同比下降68.13%至74.50%，每股收益约0.0567元至0.0709元，扣非净利润约4000万元至4500万元，同比上升491.99%至540.99%
300218	安利股份	2024-10-15	业绩预告	预计2024年1-9月业绩预增，归属净利润约1.45亿元至1.55亿元，同比上升248.30%至272.32%，扣非净利润约1.34亿元至1.44亿元，同比上升361.88%至396.35%
300260	新莱应材	2024-10-15	业绩预告	预计2024年1-9月业绩略增，归属净利润约1.8亿元至2.1亿元，同比上升6.92%至24.74%，扣非净利润约1.66亿元至1.96亿元，同比上升1.74%至20.12%
300322	硕贝德	2024-10-15	业绩预告	预计2024年1-9月业绩扭亏，归属净利润约360万元至460万元，扣非净利润约50万元至150万元
300453	三鑫医疗	2024-10-15	报表披露	2024年三季报归属净利润1.679亿元，同比增长18.74%，基本每股收益0.3232元
300623	捷捷微电	2024-10-15	业绩预告	预计2024年1-9月业绩预增，归属净利润约3.136亿元至3.563亿元，同比上升120.00%至150.00%，扣非净利润约2.619亿元至2.96亿元，同比上升130.00%至160.00%
301050	雷电微力	2024-10-15	报表披露	2024年三季报归属净利润3.738亿元，同比增长41.44%，基本每股收益1.55元
301187	欧圣电气	2024-10-15	业绩预告	预计2024年1-9月业绩预增，归属净利润约1.747亿元至1.934亿元，同比上升40.00%至55.00%，扣非净利润约1.61亿元至1.782亿元，同比上升40.00%至55.00%
301215	中汽股份	2024-10-15	报表披露	2024年三季报归属净利润1.107亿元，同比下降10.03%，基本每股收益0.08元
600096	云天化	2024-10-15	报表披露	2024年三季报归属净利润44.24亿元，同比增长19.42%，基本每股收益2.412元
600312	平高电气	2024-10-15	业绩预告	预计2024年1-9月业绩预增，归属净利润约8.5亿元至8.7亿元，同比上升53.87%至57.49%，扣非净利润约8.412亿元至8.612亿元，同比上升53.63%至57.28%
600415	小商品城	2024-10-15	报表披露	2024年三季报归属净利润23.29亿元，同比增长0.53%，基本每股收益0.43元
600547	山东黄金	2024-10-15	业绩预告	预计2024年1-9月业绩预增，归属净利润约18.5亿元至22.5亿元，同比上升37.52%至67.26%，扣非净利润约18.77亿元至22.77亿元，同比上升46.68%至77.93%
600674	川投能源	2024-10-15	报表披露	2024年三季报归属净利润44.22亿元，同比增长15.10%，基本每股收益0.9133元
600969	郴电国际	2024-10-15	业绩预告	预计2024年1-9月业绩扭亏，归属净利润约6000万元，同比上升256.60%，扣非净利润约1500万元，同比上升116.67%
603032	德新科技	2024-10-15	业绩预告	预计2024年1-9月业绩预减，归属净利润约1400万元至1800万元，同比下降88.54%至91.08%，扣非净利润约-800万元至-500万元，同比下降103.28%至105.24%
603733	仙鹤股份	2024-10-15	业绩预告	预计2024年1-9月业绩预增，归属净利润约7.92亿元至8.3亿元，同比上升107.42%至117.37%，扣非净利润约7.22亿元至7.6亿元，同比上升129.09%至141.14%
603909	建发合诚	2024-10-15	业绩预告	预计2024年1-9月业绩预增，归属净利润约6335万元，同比上升114.59%，扣非净利润约5828万元，同比上升123.21%
688322	奥比中光-UW	2024-10-15	业绩预告	预计2024年1-9月业绩减亏，归属净利润约-6100万元，同比上升68.22%，营业收入约3.5亿元，同比上升34.94%，扣非净利润约-1.02亿元，同比上升57.04%
833394	民士达	2024-10-15	报表披露	2024年三季报归属净利润7074万元，同比增长10.66%，基本每股收益0.48元
000045	深纺织Ａ	2024-10-16	业绩预告	预计2024年1-9月业绩略增，归属净利润约6800万元至8800万元，同比上升2.13%至32.17%，每股收益约0.1342元至0.1737元，扣非净利润约5600万元至7600万元，同比上升7.59%至46.01%
000059	华锦股份	2024-10-16	报表披露	2024年三季报归属净利润-18.89亿元，同比下降381.94%，基本每股收益-1.181元
000628	高新发展	2024-10-16	业绩预告	预计2024年1-9月业绩预减，归属净利润约1亿元至1.3亿元，同比下降48.79%至60.61%，每股收益约0.284元至0.369元，扣非净利润约6100万元至9100万元，同比下降14.76%至42.86%
001207	联科科技	2024-10-16	报表披露	2024年三季报归属净利润1.998亿元，同比增长75.89%，基本每股收益1元
002026	山东威达	2024-10-16	业绩预告	预计2024年1-9月业绩预增，归属净利润约1.7亿元至2.1亿元，同比上升63.57%至102.06%，每股收益约0.38元至0.47元，扣非净利润约1.6亿元至1.85亿元，同比上升52.73%至76.59%
002380	科远智慧	2024-10-16	报表披露	2024年三季报归属净利润1.586亿元，同比增长75.34%，基本每股收益0.6609元
002666	德联集团	2024-10-16	业绩预告	预计2024年1-9月业绩预增，归属净利润约7717万元至8746万元，同比上升50.00%至70.00%，每股收益约0.1元至0.11元，扣非净利润约7270万元至8239万元，同比上升50.00%至70.00%
003003	天元股份	2024-10-16	业绩预告	预计2024年1-9月业绩预增，归属净利润约4300万元至5800万元，同比上升41.34%至90.64%，每股收益约0.245元至0.33元，扣非净利润约3500万元至4800万元，同比上升37.51%至88.58%
200045	深纺织Ｂ	2024-10-16	业绩预告	预计2024年1-9月业绩略增，归属净利润约6800万元至8800万元，同比上升2.13%至32.17%，每股收益约0.1342元至0.1737元，扣非净利润约5600万元至7600万元，同比上升7.59%至46.01%
300005	探路者	2024-10-16	业绩预告	预计2024年1-9月业绩预增，归属净利润约9550万元至1.075亿元，同比上升107.23%至133.27%，扣非净利润约8570万元至9630万元，同比上升143.86%至174.02%
