"代码","名称","备注","涨幅","时间"
"111","****","子公司锐信图芯主要产品已适配主流CPU和操作系统，应用于","0.53%","20251022"
"111","****","智慧防务、智慧税务、智慧城市领域整体解决方案的主流服务商","-1.86%","20251022"
"111","****","参股公司紫光同创是国内领先的FPGA厂商","-1.33%","20251022"
"111","****","全球10GDFB激光器芯片市场中，源杰科技市占率第一，","-3.08%","20251022"
"111","****","电池管理芯片领域主要的国内供应商，产品包括电池安全芯片、电池","-0.47%","20251022"
"111","****","动力工具锂电池龙头，BBU电芯掀起新增量","-1.81%","20251022"
"111","****","主营电子元器件产品分销，拥有拥有SK海力士、联发科及","2.68%","20251022"
"111","****","动力工具锂电池龙头，BBU电芯掀起新增量","-1.81%","20251022"
"111","****","珠海国资委旗下，行业领先的光电子器件生产商，全球少数能提供海","-2.81%","20251022"
"111","****","国内安卓手机红外截止滤光片出货量国内第一，GPON滤光片、T","3.49%","20251022"
"111","****","精密光电薄膜元器件供应商，国内红外截止滤光片第二","1.04%","20251022"
"111","****","生产的数据中心用CWDM滤光片、应用于WSS模块的光学元件、","7.5%","20251022"
"111","****","公司是国内少数具备100G/200G/400G/800G","-0.57%","20251022"
"111","****","公司连续十八年入选“中国光器件与辅助设备及原材料最具竞争力企","0.96%","20251022"
"111","****","新型异质结电池铜电镀装备生产商，高端自动化设备龙头。逐步切入","1.22%","20251022"
"111","****","全球10GDFB激光器芯片市场中，源杰科技市占率第一，","-3.08%","20251022"
"111","****","公司高速传输电缆单通道最高传输速率224Gb/s","0.13%","20251022"
"111","****","国内规模最大、品种最全的非离子型碘造影剂产品生产企业","-0.18%","20251022"
"111","****","神州鲲泰服务器为鲲鹏领先级合作伙伴昇腾优选级合作伙伴","0.51%","20251022"
"111","****","热管理龙头企业，液冷打造第二成长曲线","-1.26%","20251022"
"111","****","边缘计算、边缘算力调度龙头企业","-1.44%","20251022"
"111","****","工业特种空调领域龙头，深度布局数据中心液冷业务","0.92%","20251022"
"111","****","主营高速通讯连接器及汽车连接器，已成为连接器模组行业龙头企业","1.24%","20251022"
"111","****","高分子材料、热管理系统领先企业，收购东莞兆科布局热界面材料","1.94%","20251022"
"111","****","家用屏蔽泵国内龙头，拓展数据中心液冷泵业务","-0.85%","20251022"
"111","****","数字基础设施全生命周期绿色解决方案服务商","-0.26%","20251022"
"111","****","高温合金后起之秀，规模优势凸显，关键材料行业高壁垒","0%","20251022"
"111","****","外销为主的笔记本、平板电脑等消费电子产品ODM厂商","-1.13%","20251022"
"111","****","掌握人脸识别、视频结构化、知识图谱、大数据等人工智能核心技术","0.3%","20251022"
"111","****","珠海国资委旗下，行业领先的光电子器件生产商，全球少数能提供海","-2.81%","20251022"
"111","****","国内安卓手机红外截止滤光片出货量国内第一，GPON滤光片、T","3.49%","20251022"
"111","****","精密光电薄膜元器件供应商，国内红外截止滤光片第二","1.04%","20251022"
"111","****","生产的数据中心用CWDM滤光片、应用于WSS模块的光学元件、","7.5%","20251022"
"111","****","公司是国内少数具备100G/200G/400G/800G","-0.57%","20251022"
"111","****","公司连续十八年入选“中国光器件与辅助设备及原材料最具竞争力企","0.96%","20251022"
"111","****","新型异质结电池铜电镀装备生产商，高端自动化设备龙头。逐步切入","1.22%","20251022"
"111","****","全球10GDFB激光器芯片市场中，源杰科技市占率第一，","-3.08%","20251022"
"111","****","公司高速传输电缆单通道最高传输速率224Gb/s","0.13%","20251022"
"111","****","主营电子元器件产品分销，拥有拥有SK海力士、联发科及","2.68%","20251022"
"111","****","全球A1服务器代工市占率第一，35%-40%。全球唯一具备","-3.74%","20251022"
"111","****","亮点：机器人零件供货数个头部公司，是全球领先的精密制造公司，","-0.93%","20251022"
"111","****","国家级高新技术企业","-1.17%","20251022"
"111","****","参股公司紫光同创是国内领先的FPGA厂商","-1.33%","20251022"
"111","****","智能组装、监测设备供货苹果，苹果占公司营收40%；半导体检测","-1.52%","20251022"
"111","****","国内规模最大、品种最全的非离子型碘造影剂产品生产企业","-0.18%","20251022"
"111","****","中国建材旗下上市公司，宁夏地区水泥、商品混凝土龙头企业。华鲲","0.6%","20251022"
"111","****","已形成了“电机+电控+氢燃料电池”的完整产业链，市占率全球领","6.71%","20251022"
"111","****","中国建材旗下上市公司，宁夏地区水泥、商品混凝土龙头企业。华鲲","0.6%","20251022"
"111","****","主营电子元器件产品分销，拥有拥有SK海力士、联发科及","2.68%","20251022"
"111","****","已形成了“电机+电控+氢燃料电池”的完整产业链，市占率全球领","6.71%","20251022"
"111","****","专注于小功率电机和微特电机换向器，具备较强的市场竞争力","5.16%","20251022"
"111","****","福建厦门国资委旗下的医疗器械流通商，血管介入器械流通行业龙头","20%","20251023"
"111","****","深圳国资委旗下，业务覆盖光纤光缆、智能网络及军工信息化等领域","10.04%","20251023"
"111","****","福建厦门国资委旗下的医疗器械流通商，血管介入器械流通行业龙头","20%","20251023"
"111","****","洁净室工程行业技术领先龙头，市占率排名第四，6%","10.01%","20251023"
"111","****","铅酸锂电龙头企业，深度受益AI浪潮数据中心业务","9.99%","20251023"
"111","****","金融机具龙头地位稳固，金融信创+出海战略同步推进","0.87%","20251023"
"111","****","公司电子废物回收市占率第三，无人驾驶清扫车咸宁投入使用","0.44%","20251023"
"111","****","国内领先的工业水处理专业服务商.","0.14%","20251023"
"111","****","铅酸锂电龙头企业，深度受益AI浪潮数据中心业务","9.99%","20251023"
"111","****","公司为国内智能机顶盒芯片龙头厂商，公司Wi-Fi芯片发","1.49%","20251023"
"111","****","外销为主的笔记本、平板电脑等消费电子产品ODM厂商","-3.96%","20251023"
"111","****","神州鲲泰服务器为鲲鹏领先级合作伙伴昇腾优选级合作伙伴","-0.08%","20251023"
"111","****","高分子材料、热管理系统领先企业，收购东莞兆科布局热界面材料","-4.42%","20251023"
"111","****","主营工业自动化设备以及精密零部件制造业务，是裸电芯制作和电芯","-3.97%","20251023"
"111","****","国内规模最大、品种最全的非离子型碘造影剂产品生产企业","-1.19%","20251023"
"111","****","深圳国资委旗下，业务覆盖光纤光缆、智能网络及军工信息化等领域","10.04%","20251023"
"111","****","国产高端处理器龙头，国内为数不多同时具备高端通用处理器（CP","-2.33%","20251023"
"111","****","CPU国内生态体系完善度第三，推出了自主指令系统龙架构","-0.35%","20251023"
"111","****","子公司锐信图芯主要产品已适配主流CPU和操作系统，应用于","0.79%","20251023"
"111","****","智慧防务、智慧税务、智慧城市领域整体解决方案的主流服务商","-1.2%","20251023"
"111","****","参股公司紫光同创是国内领先的FPGA厂商","-1.43%","20251023"
"111","****","电池管理芯片领域主要的国内供应商，产品包括电池安全芯片、电池","0.59%","20251023"
"111","****","公司高速传输电缆单通道最高传输速率224Gb/s","-0.92%","20251023"
"111","****","国内规模最大、品种最全的非离子型碘造影剂产品生产企业","-1.19%","20251023"
"111","****","神州鲲泰服务器为鲲鹏领先级合作伙伴昇腾优选级合作伙伴","-0.08%","20251023"
"111","****","热管理龙头企业，液冷打造第二成长曲线","-0.17%","20251023"
"111","****","边缘计算、边缘算力调度龙头企业","0.82%","20251023"
"111","****","工业特种空调领域龙头，深度布局数据中心液冷业务","-2.66%","20251023"
"111","****","主营高速通讯连接器及汽车连接器，已成为连接器模组行业龙头企业","-5.13%","20251023"
"111","****","高分子材料、热管理系统领先企业，收购东莞兆科布局热界面材料","-4.42%","20251023"
"111","****","家用屏蔽泵国内龙头，拓展数据中心液冷泵业务","-3.26%","20251023"
"111","****","数字基础设施全生命周期绿色解决方案服务商","-0.99%","20251023"
"111","****","高温合金后起之秀，规模优势凸显，关键材料行业高壁垒","0.84%","20251023"
"111","****","外销为主的笔记本、平板电脑等消费电子产品ODM厂商","-3.96%","20251023"
"111","****","福建厦门国资委旗下的医疗器械流通商，血管介入器械流通行业龙头","-4.14%","20251024"
"111","****","网络游戏创意策划、研发制作及商业化运营的国家级重点软件企业","1.7%","20251024"
"111","****","掌握人脸识别、视频结构化、知识图谱、大数据等人工智能核心技术","0.9%","20251024"
"111","****","子公司锐信图芯主要产品已适配主流CPU和操作系统，应用于","-0.26%","20251024"
"111","****","智慧防务、智慧税务、智慧城市领域整体解决方案的主流服务商","2.26%","20251024"
"111","****","电池管理芯片领域主要的国内供应商，产品包括电池安全芯片、电池","0.52%","20251024"
"111","****","国内半导体靶材龙头，切入半导体设备零部件领域","4.15%","20251024"
"111","****","中国大陆半导体第三方掩模市场中占国产厂商的份额约13%-26","0.86%","20251024"
"111","****","公司发货量有望达到40-50GWh","7.48%","20251024"
"111","****","铅酸锂电龙头企业，深度受益AI浪潮数据中心业务","1.77%","20251024"
"111","****","福建厦门国资委旗下的医疗器械流通商，血管介入器械流通行业龙头","-4.14%","20251024"
"111","****","福建厦门国资委旗下的医疗器械流通商，血管介入器械流通行业龙头","-4.14%","20251024"
"111","****","洁净室工程行业技术领先龙头，市占率排名第四，6%","-1.8%","20251024"
"111","****","铅酸锂电龙头企业，深度受益AI浪潮数据中心业务","1.77%","20251024"
"111","****","金融机具龙头地位稳固，金融信创+出海战略同步推进","0.47%","20251024"
"111","****","公司电子废物回收市占率第三，无人驾驶清扫车咸宁投入使用","-1.74%","20251024"
"111","****","国内领先的工业水处理专业服务商.","0.98%","20251024"
