"编码","题材","分类","子类","代码","名称","理由","备注"
"9034532","高校系","复旦系","","600624","复旦复华","全名复旦复华科技；主营金融保险系统软件产品与消化系统药品  ","确立了以软件开发、生物医药、园区房产为核心的科技产业体系  "
"9034532","高校系","复旦系","","688505","复旦张江","依托复旦大学的科研力量，专注于生物医药创新研发及产业化   ","公司多次承担“国家重点科技项目（攻关）计划”等国家级专项  "
"9034539","特斯拉","第一大客户","","301307","美利信","特斯拉为公司第一大客户，供货精密压铸件           ","主营通信领域和汽车领域铝合金精密压铸件           "
"9034539","特斯拉","第一大客户","","001311","多利科技","特斯拉为公司第一大客户，供货一体化压铸件          ","专注于汽车冲压零部件及相关模具的开发、生产与销售的企业。  "
"9034539","特斯拉","第一大客户","","301198","喜悦智行","特斯拉是公司第一大客户，供货特斯拉汽车零部件        ","可循环塑料包装企业，租赁模式下有望与更多新能源汽车企业合作。"
"9034539","特斯拉","一级供应商","压铸件","002101","广东鸿图","特斯拉一级供应商，供货铝合金支架              ","多重并举卡位一体化压铸业务，提供汽车轻量化整体解决方案。  "
"9034539","特斯拉","一级供应商","压铸件","300707","威唐工业","特斯拉一级供应商，供货车身冲压件              ","从模具到冲压零部件，在全球积极推动产能布局，打开成长天花板 "
"9034539","特斯拉","一级供应商","压铸件","002510","天汽模","特斯拉一级供应商，供货车身冲压件              ","中国汽车覆盖件模具骨干企业，入选特斯拉一级供应商      "
"9034539","特斯拉","一级供应商","压铸件","603006","联明股份","特斯拉一级供应商，供货车身冲压件              ","国内最早从事循环物流器具供应链管理业务的企业，通用一级供应商"
"9034539","特斯拉","一级供应商","压铸件","603305","旭升集团","特斯拉一级供应商，供货精密铝合金汽车零部件         ","同时掌握压铸、锻造、挤压三大铝合金成型工艺。        "
"9034539","特斯拉","一级供应商","压铸件","601106","中国一重","特斯拉一级供应商，供货自动冲压线设备            ","领先的核能设备、重型压力容器、冶金设备、大型铸锻件制造商  "
"9034539","特斯拉","一级供应商","底盘","601689","拓普集团","特斯拉一级供应商，供货轻量化底盘              ","九箭齐发，剑指全球汽配龙头                 "
"9034539","特斯拉","一级供应商","底盘","603197","保隆科技","特斯拉一级供应商，供货胎压监测系统             ","国内TPMS龙头，ADAS与传感器、空气悬架等新业务有望快速"
"9034539","特斯拉","一级供应商","动力","300680","隆盛科技","特斯拉一级供应商，供货驱动电机定、转子           ","汽车废气再循环（EGR）系统实力企业，商用车领域市场份额近6"
"9034539","特斯拉","一级供应商","动力","300919","中伟股份","特斯拉一级供应商，供货电池材料三元前驱体          ","三元前驱体行业的细分龙头，专业的锂电池新能源材料综合服务商，"
"9034539","特斯拉","一级供应商","动力","300450","先导智能","特斯拉一级供应商，供货动力锂电池卷绕机           ","锂电设备领域市占率第一，自主研发了全新技术GW级TOPCon"
"9034539","特斯拉","一级供应商","动力","600110","诺德股份","特斯拉一级供应商，供货铜箔产品               ","国内最早从事铜箔业务的企业之一，铜箔领域上市公司中的龙头企业"
"9034539","特斯拉","一级供应商","动力","002547","春兴精工","特斯拉一级供应商，供货母排零件               ","通讯系统设备、汽车等精密铝合金结构件制造商，通信结构件及射频"
"9034539","特斯拉","一级供应商","动力","603119","浙江荣泰","特斯拉一级供应商，供货热失控防护绝缘件           ","主营耐高温绝缘云母制品，在新能源汽车和家用电器云母应用领域市"
"9034539","特斯拉","一级供应商","动力","603358","华达科技","特斯拉一级供应商，供货电机配套产品             ","国内最具发展潜力的轿车总成件制造基地            "
"9034539","特斯拉","一级供应商","无人驾驶","002036","联创电子","特斯拉一级供应商，供货车载镜头               ","深耕光学领域，车载镜头带来第二增长曲线，同时多应用场景发展，"
"9034539","特斯拉","一级供应商","无人驾驶","301413","安培龙","特斯拉一级供应商，供货传感器                ","国家级专精特新 “小巨人”，主营热敏电阻及温度传感器、压力传"
"9034539","特斯拉","一级供应商","无人驾驶","002405","四维图新","特斯拉一级供应商，供货车载地图               ","公司在车载导航领域市占率约40%，稳居行业首位，是中国第一、"
"9034539","特斯拉","一级供应商","无人驾驶","300925","法本信息","特斯拉一级供应商，提供软件技术服务             ","聚焦自主安全可控技术，持续为客户提供先进的IT服务和解决方案"
"9034539","特斯拉","一级供应商","无人驾驶","603035","常熟汽饰","特斯拉一级供应商，获得特斯拉无人驾驶轻量化项目       ","国内乘用车内饰件主要供应商之一               "
"9034539","特斯拉","一级供应商","其它","000700","模塑科技","特斯拉一级供应商，供货前后保险杠              ","保险杠、防擦条等汽车装饰件的生产销售行业处于领先地位    "
"9034539","特斯拉","一级供应商","其它","301133","金钟股份","特斯拉一级供应商，供货汽车轮毂装饰件            ","公司在表面装饰工艺特别是电镀工艺和喷涂工艺形成了自身的独特技"
"9034539","特斯拉","一级供应商","其它","002662","京威股份","特斯拉一级供应商，供货汽车内外饰品             ","中德合资的乘用车内外饰件系统综合制造商和综合服务商，是中国中"
"9034539","特斯拉","一级供应商","其它","002239","奥特佳","特斯拉一级供应商，供货汽车空调产品             ","全球领先的涡旋式汽车空调压缩机和国内产销量领先的汽车空调压缩"
"9034539","特斯拉","一级供应商","其它","300230","永利股份","特斯拉一级供应商，供货汽车塑料零部件            ","国内轻型输送带龙头，高端精密模塑优质供应商         "
"9034539","特斯拉","一级供应商","其它","002058","威尔泰","特斯拉一级供应商，供货汽车检具               ","公司主要业务为仪器仪表制造业及汽车检具制造业。汽车检具制造业"
"9034539","特斯拉","一级供应商","其它","603788","宁波高发","特斯拉一级供应商，供货汽车拉索               ","主要从事汽车操纵控制系统研发、生产和销售的高新技术企业   "
"9034539","特斯拉","一级供应商","其它","603190","亚通精工","特斯拉一级供应商，供货后尾灯支架项目            ","国内同时能为商用车和乘用车进行大规模配套的汽车冲压及焊接零部"
"9034539","特斯拉","一级供应商","其它","002382","蓝帆医疗","特斯拉一级供应商，是其所有车型车载急救包全球供应商     ","PVC健康防护手套年产销量及市场占有率均为全球第一     "
"9034539","特斯拉","一级供应商","其它","300222","科大智能","公司提供针对Model Y车型生产的高端非标智能装配设备  ","以先进技术为支撑，以自主研发为核心，结合行业应用率先完成智能"
"9034539","特斯拉","间接供应商","","300310","宜通世纪","公司为特斯拉间接供应商；供货特斯拉网络连接和管理服务    ","国内领先的通信技术服务商                  "
"9034539","特斯拉","间接供应商","","603211","晋拓股份","公司为特斯拉间接供应商；供货车身零部件           ","公司深耕铝合金精密压铸件领域多年，是国内主要的铝合金精密压铸"
"9034539","特斯拉","间接供应商","","002426","胜利精密","公司为特斯拉间接供应商；供应车载中控等           ","主营业务为消费电子产品以及汽车零部件。           "
"9034539","特斯拉","间接供应商","","002838","道恩股份","公司为特斯拉间接供应商；供应TPV产品           ","国内热塑性弹性体的龙头企业                 "
"9034539","特斯拉","间接供应商","","300926","博俊科技","公司为特斯拉间接供应商；提供转向、门锁等零部件       ","主业迎来产品、客户、技术、产能四重突破，布局一体压铸，打开长"
"9034539","特斯拉","间接供应商","","688003","天准科技","公司为特斯拉间接供应商；提供热管理智能制造产线等产品    ","机器视觉领跑者，企业战略升级为“工业视觉|产业智能”，业务走"
"9034539","特斯拉","间接供应商","","301007","德迈仕","公司为特斯拉间接供应商；提供EPS电子助力转向系统相关零部件","公司已经在精密轴及精密切削件制造领域具备较强的市场竞争力和品"
"9034539","特斯拉","间接供应商","","605218","伟时电子","公司为特斯拉间接供应商；提供车载背光显示模组等       ","全球车载背光显示模组领域领先企业，已提前布局VR等虚拟显示领"
"9034539","特斯拉","间接供应商","","301160","翔楼新材","公司为特斯拉间接供应商；提供精密零部件           ","国内精冲特钢行业龙头                    "
"9034539","特斯拉","间接供应商","","301552","科力装备","公司为特斯拉间接供应商；提供汽车玻璃组件          ","                              "
"9034539","特斯拉","间接供应商","","300998","宁波方正","公司为特斯拉间接供应商；提供汽车塑料件模具         ","中国注塑、吹塑模具重点骨干企业、模具出口重点企业      "
"9034539","特斯拉","间接供应商","","300863","卡倍亿","公司为特斯拉间接供应商；提供汽车线缆配套服务        ","专业线缆供应商龙头，是国内唯一一家汽车线缆 A 股上市公司。"
"9034539","特斯拉","间接供应商","","300279","和晶科技","公司为特斯拉间接供应商；提供车辆开关控制器产品       ","国内最早将MCU应用于家电智能控制领域的行业先行者之一   "
"9034539","特斯拉","间接供应商","","301099","雅创电子","公司为特斯拉间接供应商；公司的分销业务与自研IC业务间接供货","国内知名电子元器件授权分销商，分销和IC设计两翼齐飞。   "
"9034539","特斯拉","间接供应商","","600626","申达股份","公司参股企业NYX公司为特斯拉Model3供货       ","在国内汽车配套纺织品行业中居龙头地位            "
"9034539","特斯拉","间接供应商","","603159","上海亚虹","公司向一级供应商提供的产品包括汽车精密模具、注塑、汽车电子S","精密模具的适用性、稳定性等指标达国内领先水平        "
"9034544","乌克兰重建","基建","","000065","北方国际","A股海外营收占比第一，59.1%；电力工程为主       ","专注于国际市场的国际工程承包商               "
"9034544","乌克兰重建","基建","","002051","中工国际","A股海外营收占比第二，57.1%；水务为主         ","主要从事国外工程总承包（EPC）业务            "
"9034544","乌克兰重建","基建","","600970","中材国际","A股海外营收占比第三，43.9%，水泥工程为主       ","全球最大的水泥技术装备工程系统集成服务商。         "
"9034544","乌克兰重建","基建","","000928","中钢国际","A股海外营收占比第四，36.9%；钢铁业务为主       ","冶金工程龙头企业。公司控股股东中钢集团整体划入中国宝武，中国"
"9034544","乌克兰重建","基建","","300374","中铁装配","中国中铁旗下，曾在乌克兰有建设工程施工项目
        ","中国中铁旗下唯一的高科技创新型装配式建筑业务平台，能提供“装"
"9034544","乌克兰重建","基建","","002307","北新路桥","新疆国资委旗下，海外有着丰富承揽工程经验          ","新疆地区重要的路桥施工企业                 "
"9034544","乌克兰重建","设备","","002828","贝肯能源","乌克兰营收占比15.61%，提供油气开采钻机        ","国内领先的油气资源开发综合服务商。             "
"9034544","乌克兰重建","设备","","002225","濮耐股份","乌克兰营收占比3%，提供耐火砖以及钢材           ","全球高温工业提供卓越产品与系统解决方案的供应商       "
"9034544","乌克兰重建","设备","","603619","中曼石油","曾2018年与乌克兰签署钻井设备项目合同          ","国内最具实力的民营钻井工程大包服务承包商和石油装备制造商  "
"9034544","乌克兰重建","设备","","000680","山推股份","乌克兰为公司海外推土机主推市场之一             ","主营工程机械制造，推土机市场占有率行业首位         "
"9034544","乌克兰重建","电力","","001289","龙源电力","乌克兰尤日内风电装机量76.5MW             ","风电运营龙头，风电装机容量全球领先，资源优势明显。     "
"9034647","华为尊界","整车","","600418","江淮汽车","与华为合作汽车品牌“尊界”                 ","国内整车头部企业，新能源业务逐渐发力，合作伙伴众多，业绩拐点"
"9034647","华为尊界","供货商","车身","002510","天汽模","供货尊界冲压及装焊产品                   ","中国汽车覆盖件模具骨干企业，入选特斯拉一级供应商      "
"9034647","华为尊界","供货商","车身","300926","博俊科技","间接供货江淮一体化压铸件                  ","主业迎来产品、客户、技术、产能四重突破，布局一体压铸，打开长"
"9034647","华为尊界","供货商","动力","000757","浩物股份","供货江淮汽车发动机曲轴                   ","汽车发动机曲轴的研发、制造，广泛用于中国品牌乘用车发动机  "
"9034647","华为尊界","供货商","动力","300100","双林股份","供货江淮汽车变速箱                     ","实现汽车零部件模块化、平台化供应的系统供应商，乘用车轮毂轴承"
"9034647","华为尊界","供货商","动力","002434","万里扬","供货江淮汽车变速器                     ","国内领先的车辆变速器制造商                 "
"9034647","华为尊界","供货商","动力","002406","远东传动","供货江淮汽车传动轴产品                   ","中国非等速传动轴生产龙头企业，综合市场占有率多年稳居行业首位"
"9034647","华为尊界","供货商","动力","002363","隆基机械","供货江淮汽车制动盘                     ","国内新能源汽车的主要OEM配套供应商。已实现为广汽新能源、比"
"9034647","华为尊界","供货商","动力","301225","恒勃股份","供货江淮汽车进气系统                    ","空气滤清器在国内二轮燃油摩托车领域市占率约四成       "
"9034647","华为尊界","供货商","动力","600960","渤海汽车","供货江淮汽车配套活塞                    ","中国活塞第一品牌，国内唯一的主产内燃机活塞的上市公司    "
"9034647","华为尊界","供货商","动力","002249","大洋电机","供货江淮汽车动力总成系统                  ","已形成了“电机+电控+氢燃料电池”的完整产业链       "
"9034647","华为尊界","供货商","动力","688667","菱电电控","供货江淮汽车发动机电子控制单元               ","国内发动机EMS领域领先，潜心精研打破垄断，混动破局迎来新机"
"9034647","华为尊界","供货商","热管理","300547","川环科技","供货尊界热管理管路系统                   ","车用胶管龙头，深度绑定比亚迪、赛力斯等头部新能源车企客户  "
"9034647","华为尊界","供货商","热管理","002454","松芝股份","供货尊界热管理产品                     ","大中型客车空调行业的龙头                  "
"9034647","华为尊界","供货商","热管理","002536","飞龙股份","供货江淮汽车发动机热管理部件                ","汽车水泵市场占有率常年保持第一               "
"9034647","华为尊界","供货商","智能驾驶","300496","中科创达","与江淮成立合资公司安徽智途科技，从事智能座舱、车身车控、车云","汽车软件核心供应商，5G深耕多年，智能座舱车联网打开想象空间"
"9034647","华为尊界","供货商","智能驾驶","301488","豪恩汽电","供货江淮汽车感知系统零部件                 ","国家级专精特新“小巨人”，主营汽车智能驾驶感知系统     "
"9034647","华为尊界","供货商","智能驾驶","688326","经纬恒润","供货江淮汽车毫米波雷达产品                 ","目标：智能网联汽车全栈式解决方案供应商和高级别智能驾驶Maa"
"9034647","华为尊界","供货商","智能驾驶","603596","伯特利","供货江淮汽车智能电控产品                  ","智能化轻量化代表企业，多项技术前瞻布局           "
"9034647","华为尊界","供货商","智能驾驶","300304","云意电气","供货江淮汽车智能雨刮产品                  ","国内领先的车用整流器和调节器生产企业            "
"9034647","华为尊界","新技术","后轮转向","002590","万安科技","量产进度A股第一，商用车线控转向XEPS部分量产      ","致力于汽车制动系统零部件的研发和制造            "
"9034647","华为尊界","新技术","后轮转向","002703","浙江世宝","量产进度A股第二，多家汽车转向系统一级供应商，线控系统目前未","是国内率先自主开发汽车液压助力转向系统、汽车电动助力转向系统"
"9034647","华为尊界","新技术","后轮转向","301499","维科精密","量产进度A股第三，与博世华域合作研发电子助力转向系统部件  ","喷油器部件、高压传感器部件等产品拥有较高市占率       "
"9034647","华为尊界","新技术","后轮转向","301007","德迈仕","公司生产的蜗杆轴、电机轴以及电子刹车系统中的丝杠等多个产品最","公司已经在精密轴及精密切削件制造领域具备较强的市场竞争力和品"
"9034694","摩尔线程IPO","参股","","002402","和而泰","摩尔线程参股比例A股第一，1.244%           ","深耕智能控制器二十余年，产品涵盖家电、电动工具、智能家居、汽"
"9034694","摩尔线程IPO","参股","","300250","初灵信息","摩尔线程参股比例A股第二，0.02%            ","从事信息接入方案的设计及相应设备的研发生产         "
"9034694","摩尔线程IPO","参股","","002602","ST华通","公司通过产业基金投资了摩尔线程               ","网络游戏和汽车用塑料零部件双主业的企业           "
"9034694","摩尔线程IPO","合作","","002065","东华软件","摩尔线程合作进度A股第一，共同签约建设全国GPU服务器总部生","国内首家同时具有系统集成一级、涉密甲级、CMMI5级等资质的"
"9034694","摩尔线程IPO","合作","","600797","浙大网新","公司旗下公司浙江网新图灵电子为摩尔线程核心分销商      ","智慧云服务、智慧城市、智慧商务、智慧生活的解决方案提供商  "
"9034694","摩尔线程IPO","合作","","300383","光环新网","与摩尔线程签署战略合作协议                 ","云计算、数据中心、宽带接入等互联网综合服务商        "
"9034694","摩尔线程IPO","合作","","300657","弘信电子","与摩尔线程签署战略合作协议                 ","综合实力位居一流水平的知名FPC制造企业          "
"9034694","摩尔线程IPO","合作","","601360","三六零","与摩尔线程签署战略合作协议                 ","中国最大的互联网安全公司，PC安全产品市场持续排名第一，持股"
"9034694","摩尔线程IPO","合作","","002335","科华数据","与摩尔线程在数据中心业务、算力业务积极开展合作       ","公司立足电力电子核心技术，打造国家级技术研究院。      "
"9034694","摩尔线程IPO","合作","","300476","胜宏科技","供货摩尔线程PCB
                    ","快速扩张的内资PCB中军，HDI逐步放量、积极布局IC载板。"
"9034694","摩尔线程IPO","合作","","002849","威星智能","曾与摩尔线程计划合作建设算力中心，目前项目已中止      ","国内知名的智能燃气整体解决方案供应商，拥有丰富的技术积累  "
"9034694","摩尔线程IPO","合作","","301321","翰博高新","公司业务对象包括摩尔线程智能科技              ","-                             "
"9034694","摩尔线程IPO","合作","","301248","杰创智能","公司自研的信创云计算系列产品“常青云”已实现与摩尔线程等多家","提供智慧城市综合解决方案+智慧安全综合解决方案，下游客户多为"
"9034694","摩尔线程IPO","合作","","300738","奥飞数据","公司与摩尔线程均为超燃半导体股东              ","奥飞数据深耕数据中心业务，当前机柜数近2万，在建项目机柜数超"
"9034698","国家大基金持股","芯片设计","","301269","华大九天","大基金持股比例第一，8.88%；国产EDA软件市占率第一，7","华大九天是国内唯一一家可以提供全流程EDA产品的公司，202"
"9034698","国家大基金持股","芯片设计","","301095","广立微","大基金持股比例第二，1.72%；国产EDA软件市占率第二，2","EDA软件+半导体测试设备，收益于国产替代         "
"9034698","国家大基金持股","芯片设备","","688072","拓荆科技","大基金持股比例第一，19.77%；薄膜沉积设备细分领域PEC","产品打破国际薄膜沉积设备厂商对国内市场的垄断；公司是国产半导"
"9034698","国家大基金持股","芯片设备","","002371","北方华创","大基金持股比例第二，6.32%；刻蚀、薄膜沉积设备供货长江存","国内主流高端电子工艺装备供应商               "
"9034698","国家大基金持股","芯片设备","","688012","中微公司","大基金持股比例第三，3.93%；刻蚀设备，营收62.63亿 ","公司是国内稀缺的半导体设备龙头，刻蚀设备技术先进、国内市占率"
"9034698","国家大基金持股","芯片材料","","688549","中巨芯","大基金持股比例第一，26.4%；电子化学材料供货中芯国际、华","国内少数同时生产电子湿化学品、电子特种气体及前驱体材料的企业"
"9034698","国家大基金持股","芯片材料","","688126","沪硅产业","大基金持股比例第二，23.26%；半导体硅片供货台积电、中芯","公司是国内半导体硅片龙头，是率先实现300mm半导体硅片规模"
"9034698","国家大基金持股","芯片材料","","688019","安集科技","大基金持股比例第三，2.73%；国产CMP抛光液销售第一，营","CMP 抛光液行业内资龙头，国产替代加速进行。       "
"9034698","国家大基金持股","芯片材料","","002409","雅克科技","大基金持股比例第四，2.62%；半导体前驱体材料用于存储芯片","中国半导体材料龙头，多业务共同发展             "
"9034698","国家大基金持股","芯片材料","","688146","中船特气","大基金持股比例第五，1.2%；电特气体销售国内第一，全球第九","中国船舶集团旗下，电子特种气体产能及收入规模国内企业第一  "
"9034698","国家大基金持股","封装材料","","688035","德邦科技","大基金持股比例第一，18.65%；封装材料供货华天科技、长电","公司是国家集成电路产业基金重点布局的电子封装材料生产企业。 "
"9034698","国家大基金持股","封装材料","","300604","长川科技","大基金持股比例第二，3.9%；半导体测试设备供货德州仪器，营","测试分选排头兵，国产替代深度受益
             "
"9034698","国家大基金持股","封装厂商","","600584","长电科技","大基金持股比例第一，13.24%；中国大陆第一、全球第三大封","全球领先的半导体微系统集成和封测服务供应商，业务覆盖高/中/"
"9034698","国家大基金持股","封装厂商","","002156","通富微电","大基金持股比例第二，11.61%；中国大陆第二、全球第四大封","国产半导体封测龙头；深度绑定AMD、MTK；Chiplet技"
"9034698","国家大基金持股","封装厂商","","002185","华天科技","大基金持股比例第三，3.21%；中国大陆第三、全球第六大封测","国内第三大、全球第六大封测厂。               "
"9034698","国家大基金持股","芯片成品","","688702","盛科通信","大基金持股比例第一，19.6%；商用以太网交换芯片国内市占率","中国商用以太网交换芯片市占率境内厂商排名第一        "
"9034698","国家大基金持股","芯片成品","","688591","泰凌微","大基金持股比例第二，8.95%；无线互联网芯片如蓝牙芯片供货","无线芯片市场细分低功耗蓝牙芯片领域全球市占率前三      "
"9034698","国家大基金持股","芯片成品","","688525","佰维存储","大基金持股比例第三，8.55%；NAND Flash/DRA","主要从事半导体存储器的存储介质应用研发、封装测试、生产和销售"
"9034698","国家大基金持股","芯片成品","","300672","国科微","大基金持股比例第四，7.67%；视频解码芯片如用于机顶盒，营","国内广播电视系列芯片和智能监控系列芯片的主流供应商之一   "
"9034698","国家大基金持股","芯片成品","","688213","思特威","大基金持股比例第五，7.39%；全球安防CIS市占率第一，3","安防领域图像传感器芯片市场占有率第一            "
"9034698","国家大基金持股","芯片成品","","688521","芯原股份","大基金持股比例第六，6.95%；半导体IP授权服务国内第一，","国内龙头IP供应商，受益于下游需求增长带来业绩持续兑现。  "
"9034698","国家大基金持股","芯片成品","","688107","安路科技","大基金持股比例第七，6.76%；FPGA芯片供货中兴、工业富","国产FPGA龙头，主要专注于FPGA芯片和专用EDA软件的研"
"9034698","国家大基金持股","芯片成品","","301308","江波龙","大基金持股比例第八，5.82%；嵌入式存储、固态硬盘（SSD","移动存储产品存储卡全球市场份额位列Top2，2020年嵌入式"
"9034698","国家大基金持股","芯片成品","","688512","慧智微","大基金持股比例第九，5.65%；手机射频前端芯片供货三星、O","5G新频段L-PAMiF出货量在国产厂商中排名前二     "
"9034698","国家大基金持股","芯片成品","","300474","景嘉微","大基金持股比例第十，5.325%；最新GPU产品JM9系列可","国产GPU领军企业，军转民打开成长空间           "
"9034698","国家大基金持股","芯片成品","","002151","北斗星通","大基金持股比例第十一，5%；GNSS 定位芯片用于无人驾驶、","推动北斗产业化应用，其导航芯片、板卡、天线等产品已广泛应用 "
"9034698","国家大基金持股","芯片成品","","688262","国芯科技","大基金持股比例第十二，4.45%；芯片定制与IP授权服务，营","引领汽车MCU芯片国产化，受益信息安全芯片硬件化      "
"9034698","国家大基金持股","芯片成品","","600460","士兰微","大基金持股比例第十三，7.88%；IPM和IGBT市占率全球","半导体和集成电路产品设计与制造一体的高新技术企业      "
"9034698","国家大基金持股","芯片成品","","603893","瑞芯微","大基金持股比例第十四，3.48%；SOC芯片用于平板、智能手","国内SoC芯片龙头，国产高端芯片先行者           "
"9034698","国家大基金持股","芯片成品","","688508","芯朋微","大基金持股比例第十五，3.19%；AC-DC 芯片用于功率器","国内电源管理IC翘楚，专注于电源管理芯片领域。       "
"9034698","国家大基金持股","芯片成品","","600703","三安光电","大基金持股比例第十六，2.28%；国内LED芯片市占率第一，","全球LED芯片生产龙头，产业链全方位布局。         "
"9034698","国家大基金持股","芯片代工","","688172","燕东微","大基金持股比例第一，10.84%；特种IC代工如电源管理、驱","集芯片设计、晶圆制造和封装测试业务于一体，布局产品与方案、制"
"9034698","国家大基金持股","芯片代工","","300456","赛微电子","大基金持股比例第二，10.06%；MEMS 芯片代工全球第一","收购瑞典Silex转型成为全球MEMS纯代工领域龙头。   "
"9034698","国家大基金持股","芯片代工","","688396","华润微","大基金持股比例第三，3.45%；功率半导体及代工，营收99亿","华润旗下高科技企业，拥有完整半导体产业链          "
"9034698","国家大基金持股","芯片代工","","688347","华虹公司","大基金持股比例第四，2.81%；中国大陆第二、全球第六大代工","上海国资委旗下，全球最大的智能卡IC制造代工企业，全球产能第"
"9034698","国家大基金持股","芯片代工","","688981","中芯国际","大基金持股比例第五，1.6%；中国大陆第一、全球第五大代工厂","中芯国际为中国大陆第一大代工龙头，唯一掌握14nm FinF"
"9034698","国家大基金持股","其他","","001287","中电港","大基金持股比例第一，10.63%；国内第一大电子元器件分销商","中国电子信息产业集团旗下，境内规模最大的电子元器件分销商  "
"9034698","国家大基金持股","其他","","688182","灿勤科技","大基金持股比例第二，1.59%；5G射频器件，营收3.69亿","元器件技术国产化进程中的领头企业              "
"9034698","国家大基金持股","其他","","002916","深南电路","大基金持股比例第三，0.54%；高中端PCB，营收135.2","主营印制电路板、封装基板及电子装联三项业务。        "
"9034770","医保基金预付","医疗机构","应收账款前十","002004","华邦健康","应收账款第一，23.66亿                 ","国内皮肤病用药及抗结核药物领域龙头企业           "
"9034770","医保基金预付","医疗机构","应收账款前十","300015","爱尔眼科","应收账款第二，18.99亿                 ","爱尔眼科是全球规模最大、诊疗量最多的眼科医疗连锁机构和眼科医"
"9034770","医保基金预付","医疗机构","应收账款前十","301126","达嘉维康","应收账款第三，18.34亿                 ","湖南省医院流通企业龙头之一+慢病药房、DTP专业药房+涉足生"
"9034770","医保基金预付","医疗机构","应收账款前十","300639","凯普生物","应收账款第四，13.72亿                 ","国内领先的核酸分子诊断产品提供商              "
"9034770","医保基金预付","医疗机构","应收账款前十","002219","新里程","应收账款第五，11.39亿                 ","主营医疗服务和药品制造，2022年7月1日重组后摘帽    "
"9034770","医保基金预付","医疗机构","应收账款前十","000516","国际医学","应收账款第六，7.53亿                  ","西北地区民营医疗服务综合体稀缺标的，深耕医疗大健康行业20余"
"9034770","医保基金预付","医疗机构","应收账款前十","600272","开开实业","应收账款第七，4.73亿                  ","以中医药流通、中医药学服务（中医问诊服务）和服装批发、零售为"
"9034770","医保基金预付","医疗机构","应收账款前十","301267","华厦眼科","应收账款第八，3.49亿                  ","医院数量已位居全国眼科专科医院连锁集团第二，旗下医院学科实力"
"9034770","医保基金预付","医疗机构","应收账款前十","000566","海南海药","应收账款第九，3.49亿                  ","具备从中间体到原料药再到化学制剂的全产业链生产技术与能力  "
"9034770","医保基金预付","医疗机构","应收账款前十","002172","澳洋健康","应收账款第十，3.11亿                  ","全面转型大健康产业：医疗服务业务（医、康、养护联动发展模式）"
"9034770","医保基金预付","医疗机构","其它","300143","盈康生命","应收账款2.28亿                     ","国内领先的大型放疗设备企业                 "
"9034770","医保基金预付","医疗机构","其它","002162","悦心健康","应收账款2.05亿                     ","建材业务（瓷砖，定位高端）+中高端康养服务+医疗服务业务（聚"
"9034770","医保基金预付","医疗机构","其它","002612","朗姿股份","应收账款2.02亿                     ","医美连锁机构龙头，时尚女装业务的行业龙头，聚焦时尚女装、医疗"
"9034770","医保基金预付","医疗机构","其它","603222","济民健康","应收账款1.93亿                     ","业务覆盖医疗服务、医疗器械和化学制药三大板块        "
"9034770","医保基金预付","医疗机构","其它","600763","通策医疗","应收账款1.52亿                     ","通策医疗是国内口腔医疗服务龙头，目前旗下共有40余家医院和1"
"9034770","医保基金预付","医疗机构","其它","002173","创新医疗","应收账款1.11亿                     ","公司旗下拥有建华医院、康华医院、福恬医院和明珠医院四家医疗机"
"9034770","医保基金预付","医疗机构","其它","301239","普瑞眼科","应收账款1.01亿                     ","深耕眼科18载，在全国19个直辖市和省会城市拥有23家医院，"
"9034770","医保基金预付","医疗机构","其它","002622","皓宸医疗","应收账款0.27亿                     ","主业为永磁开关及高低压开关成套设备产品,通过收购广东德伦医疗"
"9034770","医保基金预付","药品分销","","601607","上海医药","应收账款第一，830.74亿                ","国内第二大全国性医药流通企业和最大的进口药平台，覆盖超过31"
"9034770","医保基金预付","药品分销","","600998","九州通","应收账款第二，370.87亿                ","全国医药流通中的民营龙头                  "
"9034770","医保基金预付","药品分销","","000950","重药控股","应收账款第三，355.43亿                ","中国三家经营特殊药品的全国性批发企业之一          "
"9034770","医保基金预付","药品分销","","000028","国药一致","应收账款第四，241.33亿                ","医药批发、零售连锁为一体的大型医药商业集团         "
"9034770","医保基金预付","药品分销","","600713","南京医药","应收账款第五，169.53亿                ","国内首家医药流通类上市公司，南京药品市场上拥有40%以上的份"
"9034770","医保基金预付","药品分销","","000078","海王生物","应收账款第六，168.68亿                ","已建立了覆盖全国20多个省份的庞大医药商业业务网络体系   "
"9034770","医保基金预付","药品分销","","600056","中国医药","应收账款第七，153.56亿                ","央企国资控股，以国际贸易为引领、以医药工业为支撑、以医药商业"
"9034770","医保基金预付","药品分销","","603368","柳药集团","应收账款第八，117.34亿                ","全方位布局中药产业链，打造批零协同             "
"9034770","医保基金预付","药品分销","","600511","国药股份","应收账款第九，101.44亿                ","麻醉药品、一类精神药品批发业务的市场占有率排名第一     "
"9034770","医保基金预付","药品分销","","000411","英特集团","应收账款第十，77.76亿                 ","浙江省医药流通区域龙头企业，在已有杭州、宁波等五个物流中心的"
"9034770","医保基金预付","药品分销","","600829","人民同泰","应收账款43.86亿                    ","国家大型制药公司，葡萄糖酸钙及酸锌，双黄连口服液行业龙头  "
"9034770","医保基金预付","药品分销","","301015","百洋医药","应收账款21.89亿                    ","深耕医药品牌运营，创新药商业化新选择            "
